"Zone","ParentZone","Locality","State","Postcode","CountryCode","RemoteArea","RemoteAreaFees1","RemoteAreaFees2"
"NT2","NT2","DUNDEE BEACH","NT","0840","AU","False","",""
"NT2","NT2","DUNDEE DOWNS","NT","0840","AU","False","",""
"NT2","NT2","DUNDEE FOREST","NT","0840","AU","False","",""
"NT2","NT2","DARWIN RIVER","NT","0841","AU","False","",""
"NT2","NT2","BATCHELOR","NT","0845","AU","False","",""
"NT2","NT2","ADELAIDE RIVER","NT","0846","AU","False","",""
"NT2","NT2","PINE CREEK","NT","0847","AU","False","",""
"KTN","KTN","KATHERINE EAST","NT","0850","AU","False","",""
"KTN","KTN","KATHERINE SOUTH","NT","0850","AU","False","",""
"KTN","KTN","KATHERINE","NT","0850","AU","False","",""
"NT2","NT2","LANSDOWNE","NT","0850","AU","False","",""
"NT2","NT2","COSSACK","NT","0850","AU","False","",""
"NT2","NT2","EMUNGALAN","NT","0850","AU","False","",""
"NT3","NT3","NUTWOOD DOWNS","NT","0852","AU","False","",""
"KTN","KTN","KATHERINE","NT","0852","AU","False","",""
"NT2","NT2","BARUNGA","NT","0852","AU","False","",""
"NT2","NT2","BESWICK","NT","0852","AU","False","",""
"NT3","NT3","DALY WATERS","NT","0852","AU","False","",""
"NT3","NT3","DUNMARRA","NT","0852","AU","False","",""
"NT3","NT3","ELSEY STATION","NT","0852","AU","False","",""
"NT3","NT3","LAJAMANU","NT","0852","AU","False","",""
"NT3","NT3","LARRIMAH","NT","0852","AU","False","",""
"NT2","NT2","MANBULLOO","NT","0852","AU","False","",""
"NT2","NT2","MARANBOY","NT","0852","AU","False","",""
"NT3","NT3","MATARANKA","NT","0852","AU","False","",""
"NT3","NT3","NGUKURR","NT","0852","AU","False","",""
"NT3","NT3","TIMBER CREEK","NT","0852","AU","False","",""
"NT3","NT3","VICTORIA RIVER DOWNS","NT","0852","AU","False","",""
"NT3","NT3","WAVE HILL","NT","0852","AU","False","",""
"NT3","NT3","ARNOLD","NT","0852","AU","False","",""
"NT3","NT3","BAINES","NT","0852","AU","False","",""
"NT2","NT2","BESWICK CREEK","NT","0852","AU","False","",""
"NT2","NT2","BINJARI","NT","0852","AU","False","",""
"NT3","NT3","BIRDUM","NT","0852","AU","False","",""
"NT3","NT3","BRADSHAW","NT","0852","AU","False","",""
"NT3","NT3","BUCHANAN","NT","0852","AU","False","",""
"NT2","NT2","BULMAN WEEMOL","NT","0852","AU","False","",""
"NT3","NT3","CRESWELL","NT","0852","AU","False","",""
"NT3","NT3","DAGURAGU","NT","0852","AU","False","",""
"NT3","NT3","DELAMERE","NT","0852","AU","False","",""
"NT2","NT2","EDITH","NT","0852","AU","False","",""
"NT3","NT3","ELSEY","NT","0852","AU","False","",""
"NT2","NT2","FLORINA","NT","0852","AU","False","",""
"NT2","NT2","FLYING FOX","NT","0852","AU","False","",""
"NT3","NT3","GREGORY","NT","0852","AU","False","",""
"NT2","NT2","GULUNG MARDRULK","NT","0852","AU","False","",""
"NT3","NT3","GURINDJI","NT","0852","AU","False","",""
"NT3","NT3","JILKMINGGAN","NT","0852","AU","False","",""
"NT3","NT3","KALKARINDJI","NT","0852","AU","False","",""
"NT3","NT3","LIMMEN","NT","0852","AU","False","",""
"NT3","NT3","MCARTHUR","NT","0852","AU","False","",""
"NT3","NT3","MINIYERI","NT","0852","AU","False","",""
"NT2","NT2","NITMILUK","NT","0852","AU","False","",""
"NT4","NT4","PELLEW ISLANDS","NT","0852","AU","False","",""
"NT3","NT3","PIGEON HOLE","NT","0852","AU","False","",""
"NT3","NT3","ROBINSON RIVER","NT","0852","AU","False","",""
"NT3","NT3","STURT PLATEAU","NT","0852","AU","False","",""
"NT3","NT3","TANAMI EAST","NT","0852","AU","False","",""
"NT3","NT3","TOP SPRINGS","NT","0852","AU","False","",""
"NT2","NT2","URALLA","NT","0852","AU","False","",""
"NT2","NT2","VENN","NT","0852","AU","False","",""
"NT3","NT3","VICTORIA RIVER","NT","0852","AU","False","",""
"NT3","NT3","WARUMUNGU","NT","0852","AU","False","",""
"NT3","NT3","WILTON","NT","0852","AU","False","",""
"NT3","NT3","YARRALIN","NT","0852","AU","False","",""
"NT2","NT2","TINDAL","NT","0853","AU","False","",""
"NT2","NT2","TINDAL RAAF","NT","0853","AU","False","",""
"NT3","NT3","BORROLOOLA","NT","0854","AU","False","",""
"NT3","NT3","KING ASH BAY","NT","0854","AU","False","",""
"TCA","TCA","TENNANT CREEK","NT","0860","AU","False","",""
"NT3","NT3","HELEN SPRINGS STATION","NT","0862","AU","False","",""
"TCA","TCA","TENNANT CREEK","NT","0862","AU","False","",""
"NT3","NT3","TABLELANDS","NT","0862","AU","False","",""
"NT3","NT3","CALVERT","NT","0862","AU","False","",""
"NT3","NT3","NICHOLSON","NT","0862","AU","False","",""
"NT3","NT3","PAMAYU","NT","0862","AU","False","",""
"NT3","NT3","AVON DOWNS","NT","0862","AU","False","",""
"NT3","NT3","CRESSWELL DOWNS","NT","0862","AU","False","",""
"NT3","NT3","ELLIOTT","NT","0862","AU","False","",""
"NT3","NT3","HELEN SPRINGS","NT","0862","AU","False","",""
"NT3","NT3","MUCKATY STATION","NT","0862","AU","False","",""
"NT3","NT3","NEWCASTLE WATERS","NT","0862","AU","False","",""
"NT3","NT3","PHILLIP CREEK STATION","NT","0862","AU","False","",""
"NT3","NT3","RENNER SPRINGS","NT","0862","AU","False","",""
"NT3","NT3","THREE WAYS","NT","0862","AU","False","",""
"NT3","NT3","WARREGO","NT","0862","AU","False","",""
"NT3","NT3","WOLLOGORANG STATION","NT","0862","AU","False","",""
"NT3","NT3","WYCLIFFE WELL","NT","0862","AU","False","",""
"ASP","ASP","ARALUEN","NT","0870","AU","False","",""
"ASP","ASP","BRAITLING","NT","0870","AU","False","",""
"ASP","ASP","CICCONE","NT","0870","AU","False","",""
"ASP","ASP","DESERT SPRINGS","NT","0870","AU","False","",""
"ASP","ASP","EAST SIDE","NT","0870","AU","False","",""
"ASP","ASP","FLYNN","NT","0870","AU","False","",""
"ASP","ASP","GILLEN","NT","0870","AU","False","",""
"ASP","ASP","SADADEEN","NT","0870","AU","False","",""
"ASP","ASP","THE GAP","NT","0870","AU","False","",""
"ASP","ASP","ALICE SPRINGS","NT","0870","AU","False","",""
"NT3","NT3","ARUMBERA","NT","0870","AU","False","",""
"NT3","NT3","CONNELLAN","NT","0870","AU","False","",""
"NT3","NT3","ILPARPA","NT","0870","AU","False","",""
"NT3","NT3","IRLPME","NT","0870","AU","False","",""
"NT3","NT3","LARAPINTA","NT","0870","AU","False","",""
"NT3","NT3","MOUNT JOHNS","NT","0870","AU","False","",""
"NT3","NT3","ROSS","NT","0870","AU","False","",""
"NT3","NT3","STUART","NT","0870","AU","False","",""
"NT3","NT3","UNDOOLYA","NT","0870","AU","False","",""
"NT3","NT3","WHITE GUMS","NT","0870","AU","False","",""
"NT3","NT3","AYERS RANGE SOUTH","SA","0872","AU","False","",""
"NT3","NT3","DE ROSE HILL","SA","0872","AU","False","",""
"NT3","NT3","KINGS CREEK STATION","NT","0872","AU","False","",""
"NT3","NT3","LAMBINA","SA","0872","AU","False","",""
"NT3","NT3","MACDONNELL RANGE","NT","0872","AU","False","",""
"NT3","NT3","NAPPERBY STATION","NT","0872","AU","False","",""
