"Zone","ParentZone","Locality","State","Postcode","CountryCode","RemoteArea","RemoteAreaFees1","RemoteAreaFees2"
"C1","C1","DRAPER","QLD","4520","AU","False","",""
"N3","N3","DRY CREEK","NSW","2337","AU","False","",""
"TBRI","TBRI","DREWVALE","QLD","4116","AU","False","",""
"C15","C15","DRAKE VILLAGE","NSW","2469","AU","False","",""
"C13","C13","DRILLHAM","QLD","4424","AU","False","",""
"C3","C3","DRINAN","QLD","4671","AU","False","",""
"TDWN","TDWN","DRIVER","NT","0830","AU","False","",""
"C15","C15","DRIPSTONE","NSW","2820","AU","False","",""
"C15","C15","DRILDOOL","NSW","2386","AU","False","",""
"C6","C6","DROMEDARY","QLD","4718","AU","False","",""
"C13","C13","DRILLHAM SOUTH","QLD","4424","AU","False","",""
"TSYD","TSYD","DRUMMOYNE","NSW","2047","AU","False","",""
"C12","C12","DRUMMOND SLOPE","QLD","4724","AU","False","",""
"C15","C15","DRY PLAIN","NSW","2630","AU","False","",""
"C6","C6","DUARINGA","QLD","4712","AU","False","",""
"N5","N5","DULGUIGAN","NSW","2484","AU","False","",""
"TDUB","TDUB","DUBBO","NSW","2830","AU","False","",""
"TDUB","TDUB","DUBBO DC","NSW","2830","AU","False","",""
"TDUB","TDUB","DUBBO GROVE","NSW","2830","AU","False","",""
"TDUB","TDUB","DUBBO EAST","NSW","2830","AU","False","",""
"TDUB","TDUB","DUBBO WEST","NSW","2830","AU","False","",""
"C13","C13","DULACCA","QLD","4425","AU","False","",""
"C15","C15","DUCK CREEK","NSW","2469","AU","False","",""
"C14","C14","DUCHESS","QLD","4825","AU","False","",""
"N11","N11","DUCKENFIELD","NSW","2321","AU","False","",""
"C5","C5","DUCKLO","QLD","4405","AU","False","",""
"C15","C15","DUCKMALOI","NSW","2787","AU","False","",""
"TNTL","TNTL","DUDLEY","NSW","2290","AU","False","",""
"C15","C15","DUNGEREE","NSW","2849","AU","False","",""
"C15","C15","DUMARESQ VALLEY","NSW","2372","AU","False","",""
"TCAN","TCAN","DUFFY","ACT","2611","AU","False","",""
"TSYD","TSYD","DUFFYS FOREST","NSW","2084","AU","False","",""
"C15","C15","DUGALD RIVER MINE","QLD","4824","AU","False","",""
"C2","C2","DUGANDAN","QLD","4310","AU","False","",""
"TWA","TWA","DUNSBOROUGH","WA","6281","AU","False","",""
"N4","N4","DUNDURRABIN","NSW","2453","AU","False","",""
"C3","C3","DUINGAL","QLD","4671","AU","False","",""
"TTSV","TTSV","DUNK ISLAND","QLD","4852","AU","False","",""
"C7","C7","DULULU","QLD","4702","AU","False","",""
"C1","C1","DULONG","QLD","4560","AU","False","",""
"TSYD","TSYD","DULWICH HILL","NSW","2203","AU","False","",""
"N2","N2","DUMARESQ ISLAND","NSW","2430","AU","False","",""
"C15","C15","DUMARESQ","NSW","2350","AU","False","",""
"C6","C6","DUMGREE","QLD","4715","AU","False","",""
"C6","C6","DUMPY CREEK","QLD","4702","AU","False","",""
"N6","N6","DUNOON","NSW","2480","AU","False","",""
"N4","N4","DUNBOGAN","NSW","2443","AU","False","",""
"N6","N6","DUNBIBLE","NSW","2484","AU","False","",""
"C2","C2","DUNDAS","QLD","4306","AU","False","",""
"TSYD","TSYD","DUNDAS","NSW","2117","AU","False","",""
"C4","C4","DUNDARRAH","QLD","4625","AU","False","",""
"N3","N3","DUNDEE","NSW","2370","AU","False","",""
"TSYD","TSYD","DUNDAS VALLEY","NSW","2117","AU","False","",""
"N7","N7","DUNEDOO","NSW","2844","AU","False","",""
"TTAM","TTAM","DUNCANS CREEK","NSW","2340","AU","False","",""
"N2","N2","DUNGOG","NSW","2420","AU","False","",""
"N3","N3","DUNGOWAN","NSW","2340","AU","False","",""
"N5","N5","DUNGARUBBA","NSW","2480","AU","False","",""
"C9","C9","DUNK","QLD","4852","AU","False","",""
"C5","C5","DUNKELD","QLD","4465","AU","False","",""
"TBAT","TBAT","DUNKELD","NSW","2795","AU","False","",""
"TCAN","TCAN","DUNLOP","ACT","2615","AU","False","",""
"TWLG","TWLG","DUNMORE","NSW","2529","AU","False","",""
"N1","N1","DUNOLLY","NSW","2330","AU","False","",""
"C12","C12","DUNROBIN","QLD","4728","AU","False","",""
"N2","N2","DUNS CREEK","NSW","2321","AU","False","",""
"TCAN","TCAN","DUNTROON","ACT","2600","AU","False","",""
"C1","C1","DUNWICH","QLD","4183","AU","False","",""
"N6","N6","DUNGAY","NSW","2484","AU","False","",""
"C15","C15","DUNVILLE LOOP","NSW","2849","AU","False","",""
"N5","N5","DURANBAH","NSW","2487","AU","False","",""
"TSYD","TSYD","DURAL","NSW","2158","AU","False","",""
"TBRI","TBRI","DURACK (4077)","QLD","4077","AU","False","",""
"C5","C5","DURAH","QLD","4413","AU","False","",""
"C15","C15","DURAMANA","NSW","2795","AU","False","",""
"C15","C15","DURHAM DOWNS","QLD","4454","AU","False","",""
"N3","N3","DURI","NSW","2344","AU","False","",""
"TDWN","TDWN","DURACK (0830)","NT","0830","AU","False","",""
"N11","N11","DUROBY","NSW","2486","AU","False","",""
"C2","C2","DURONG","QLD","4610","AU","False","",""
"C15","C15","DURRUMBIL","NSW","2482","AU","False","",""
"N1","N1","DURREN DURREN","NSW","2259","AU","False","",""
"C15","C15","DURRAN DURRA","NSW","2622","AU","False","",""
"TBBY","TBBY","DURRAS NORTH","NSW","2536","AU","False","",""
"C2","C2","DURONG SOUTH","QLD","4610","AU","False","",""
"C15","C15","DUMBUDGERY","NSW","2460","AU","False","",""
"N11","N11","DUSODIE","NSW","2420","AU","False","",""
"TBRI","TBRI","DUTTON PARK","QLD","4102","AU","False","",""
"C11","C11","DUTTON RIVER","QLD","4821","AU","False","",""
"N5","N5","DUM DUM","NSW","2484","AU","False","",""
"C15","C15","DUVAL","NSW","2350","AU","False","",""
"TDWN","TDWN","DARWIN","NT","0800","AU","False","",""
"TDWN","TDWN","DARWIN INTERNATIONAL AIRPORT","NT","0820","AU","False","",""
"TDWN","TDWN","DARWIN CITY ","NT","0800","AU","False","",""
"TDWN","TDWN","DARWIN DC","NT","0820","AU","False","",""
"C15","C15","DYRAABA CENTRAL","NSW","2470","AU","False","",""
"C15","C15","DYRAABA","NSW","2470","AU","False","",""
"C15","C15","DYRAABA CREEK","NSW","2470","AU","False","",""
"N12","N12","DYERS CROSSING","NSW","2429","AU","False","",""
"C4","C4","DYKEHEAD","QLD","4626","AU","False","",""
"C13","C13","DYNEVOR","QLD","4492","AU","False","",""
"N2","N2","DYRRING","NSW","2330","AU","False","",""
"C6","C6","DYSART","QLD","4745","AU","False","",""
"TWLG","TWLG","EAST CORRIMAL","NSW","2518","AU","False","",""
"TSYD","TSYD","EASTERN CREEK","NSW","2766","AU","False","",""
"C1","C1","EAST DEEP CREEK","QLD","4570","AU","False","",""
"C2","C2","EAGLE HEIGHTS","QLD","4271","AU","False","",""
"C7","C7","EAGLE DOWNS MINE","QLD","4744","AU","False","",""
"TBRI","TBRI","EAGLE FARM","QLD","4009","AU","False","",""
"TBRI","TBRI","EAGLEBY","QLD","4207","AU","False","",""
"TSYD","TSYD","EAGLE VALE","NSW","2558","AU","False","",""
"N1","N1","EAGLETON","NSW","2324","AU","False","",""
"TBBY","TBBY","EAST LYNNE","NSW","2536","AU","False","",""
"C2","C2","EAST GREENMOUNT","QLD","4359","AU","False","",""
"N7","N7","EAST KANGALOON","NSW","2576","AU","False","",""
"TSYD","TSYD","EARLWOOD","NSW","2206","AU","False","",""
"TCNS","TCNS","EARLVILLE","QLD","4870","AU","False","",""
"TDWN","TDWN","EAST POINT","NT","0820","AU","False","",""
"TBRI","TBRI","EAST BRISBANE","QLD","4169","AU","False","",""
"C2","C2","EASTERN HEIGHTS","QLD","4305","AU","False","",""
"C2","C2","EAST IPSWICH","QLD","4305","AU","False","",""
"TDWN","TDWN","EAST ARM","NT","0822","AU","False","",""
"N7","N7","EAST BOWRAL","NSW","2576","AU","False","",""
"N1","N1","EAST SEAHAM","NSW","2324","AU","False","",""
"C14","C14","EAST BARRON","QLD","4883","AU","False","",""
"C2","C2","EAST COOYAR","QLD","4353","AU","False","",""
"C14","C14","EAST CREEK","QLD","4871","AU","False","",""
"TSYD","TSYD","EAST RYDE","NSW","2113","AU","False","",""
"C4","C4","EAST END","QLD","4695","AU","False","",""
"TSYD","TSYD","EASTLAKES","NSW","2018","AU","False","",""
"N4","N4","EAST KEMPSEY","NSW","2440","AU","False","",""
"C9","C9","EAST FELUGA","QLD","4854","AU","False","",""
"TWAG","TWAG","EAST WAGGA WAGGA","NSW","2650","AU","False","",""
"C2","C2","EAST HALDON","QLD","4343","AU","False","",""
"C9","C9","EAST INNISFAIL","QLD","4860","AU","False","",""
"N5","N5","EAST CORAKI","NSW","2471","AU","False","",""
"TSYD","TSYD","EAST LINDFIELD","NSW","2070","AU","False","",""
"TARM","TARM","EAST ARMIDALE","NSW","2350","AU","False","",""
"N5","N5","EAST WARDELL","NSW","2477","AU","False","",""
"TSYD","TSYD","EAST HILLS","NSW","2213","AU","False","",""
"C2","C2","EAST NANANGO","QLD","4615","AU","False","",""
"TNTL","TNTL","EAST MAITLAND","NSW","2323","AU","False","",""
"N8","N8","EAST JINDABYNE","NSW","2627","AU","False","",""
"TSYD","TSYD","EAST KURRAJONG","NSW","2758","AU","False","",""
"TSYD","TSYD","EASTGARDENS","NSW","2036","AU","False","",""
"TSYD","TSYD","EASTWOOD","NSW","2122","AU","False","",""
"N1","N1","EAST BRANXTON","NSW","2335","AU","False","",""
"C9","C9","EAST PALMERSTON","QLD","4860","AU","False","",""
"C9","C9","EAST RUSSELL","QLD","4861","AU","False","",""
"TSYD","TSYD","EAST KILLARA","NSW","2071","AU","False","",""
"TLIS","TLIS","EAST LISMORE","NSW","2480","AU","False","",""
"C14","C14","EAST TRINITY","QLD","4871","AU","False","",""
"TTAM","TTAM","EAST TAMWORTH","NSW","2340","AU","False","",""
"TDWN","TDWN","EATON","NT","0820","AU","False","",""
"N11","N11","EATONSVILLE","NSW","2460","AU","False","",""
"C9","C9","EATON","QLD","4860","AU","False","",""
"TBRI","TBRI","EATONS HILL","QLD","4037","AU","False","",""
"N5","N5","EAST BALLINA","NSW","2478","AU","False","",""
"C2","C2","EBBW VALE","QLD","4304","AU","False","",""
"TSYD","TSYD","EBENEZER (2756)","NSW","2756","AU","False","",""
"C2","C2","EBENEZER","QLD","4340","AU","False","",""
"C15","C15","EBOR","NSW","2453","AU","False","",""
"N11","N11","ECCLESTON","NSW","2311","AU","False","",""
"N2","N2","EDDERTON","NSW","2333","AU","False","",""
"N10","N10","EDEN","NSW","2551","AU","False","",""
"C15","C15","EDEN CREEK","NSW","2474","AU","False","",""
"TSYD","TSYD","EDENSOR PARK","NSW","2176","AU","False","",""
"C15","C15","EDGEROI","NSW","2390","AU","False","",""
"TNTL","TNTL","EDGEWORTH","NSW","2285","AU","False","",""
"TSYD","TSYD","EDGECLIFF","NSW","2027","AU","False","",""
"TCNS","TCNS","EDGE HILL","QLD","4870","AU","False","",""
"C15","C15","EDITH","NSW","2787","AU","False","",""
"C15","C15","EDENVILLE","NSW","2474","AU","False","",""
"TCNS","TCNS","EDMONTON (4869)","QLD","4869","AU","False","",""
"TSYD","TSYD","EDMONDSON PARK","NSW","2174","AU","False","",""
"C15","C15","EDROM","NSW","2551","AU","False","",""
"C14","C14","EDWARD RIVER","QLD","4892","AU","False","",""
"C7","C7","EAST END MINE","QLD","4695","AU","False","",""
"C15","C15","EENAWEENA","NSW","2824","AU","False","",""
"C1","C1","EERWAH VALE","QLD","4562","AU","False","",""
"N7","N7","EGLINTON","NSW","2795","AU","False","",""
"C2","C2","EGYPT","QLD","4344","AU","False","",""
"C14","C14","ERNEST HENRY MINE","QLD","4824","AU","False","",""
"C4","C4","EIDSVOLD","QLD","4627","AU","False","",""
"C4","C4","EIDSVOLD EAST","QLD","4627","AU","False","",""
"C4","C4","EIDSVOLD WEST","QLD","4627","AU","False","",""
"C7","C7","EIGHT MILE CREEK","QLD","4807","AU","False","",""
"C15","C15","EIGHTEEN MILE","NSW","2460","AU","False","",""
"TBRI","TBRI","EIGHT MILE PLAINS","QLD","4113","AU","False","",""
"C14","C14","EINASLEIGH","QLD","4871","AU","False","",""
"C7","C7","EL ARISH","QLD","4855","AU","False","",""
"C2","C2","ELAMAN CREEK","QLD","4552","AU","False","",""
"TSUN","TSUN","ELANDA PT","QLD","4566","AU","False","",""
"TGOL","TGOL","ELANORA","QLD","4221","AU","False","",""
"TSYD","TSYD","ELANORA HEIGHTS","NSW","2101","AU","False","",""
"C2","C2","ELBOW VALLEY","QLD","4370","AU","False","",""
"C15","C15","ELCOMBE","NSW","2404","AU","False","",""
"C15","C15","ELOISE COPPER MINE","QLD","4823","AU","False","",""
"TSYD","TSYD","ELDERSLIE","NSW","2570","AU","False","",""
"N2","N2","ELDERSLIE","NSW","2335","AU","False","",""
"N4","N4","ELANDS","NSW","2429","AU","False","",""
"C7","C7","ELECTRA","QLD","4670","AU","False","",""
"TNTL","TNTL","ELEEBANA","NSW","2282","AU","False","",""
"TNTL","TNTL","ELERMORE VALE","NSW","2287","AU","False","",""
"C15","C15","ELLENBOROUGH","NSW","2446","AU","False","",""
"C2","C2","ELGIN VALE","QLD","4615","AU","False","",""
"TSUN","TSUN","ELIMBAH","QLD","4516","AU","False","",""
"C2","C2","ELLIOTT HEADS","QLD","4670","AU","False","",""
"C6","C6","ELGIN","QLD","4721","AU","False","",""
"TSYD","TSYD","ELIZABETH BAY","NSW","2011","AU","False","",""
"N4","N4","ELIZABETH BEACH","NSW","2428","AU","False","",""
"TCNS","TCNS","ELLIS BEACH","QLD","4879","AU","False","",""
"C15","C15","ELLANGOWAN","NSW","2470","AU","False","",""
"N11","N11","ELLAND","NSW","2460","AU","False","",""
"C2","C2","ELLANGOWAN (4361)","QLD","4361","AU","False","",""
"N3","N3","ELLERSTON","NSW","2337","AU","False","",""
"C9","C9","ELLERBECK","QLD","4816","AU","False","",""
"C5","C5","ELLESMERE","QLD","4610","AU","False","",""
"TBRI","TBRI","ELLEN GROVE","QLD","4078","AU","False","",""
"N13","N13","ELLERSLIE","NSW","2729","AU","False","",""
"TSYD","TSYD","ELLIS LANE","NSW","2570","AU","False","",""
"C14","C14","ELLINJAA","QLD","4886","AU","False","",""
"C2","C2","ELLINTHORP","QLD","4362","AU","False","",""
"C7","C7","ELLIOTT","QLD","4670","AU","False","",""
"N1","N1","ELLALONG","NSW","2325","AU","False","",""
"TSYD","TSYD","ELIZABETH HILLS","NSW","2171","AU","False","",""
"C15","C15","ELLERSLIE","NSW","2729","AU","False","",""
"N12","N12","ELONG ELONG","NSW","2831","AU","False","",""
"C8","C8","ELPHINSTONE (4742)","QLD","4742","AU","False","",""
"C2","C2","ELPHINSTONE (4361)","QLD","4361","AU","False","",""
"N1","N1","ELRINGTON","NSW","2325","AU","False","",""
"N3","N3","ELSMORE","NSW","2360","AU","False","",""
"N6","N6","ELTHAM","NSW","2480","AU","False","",""
"TSYD","TSYD","ELVINA BAY","NSW","2105","AU","False","",""
"C6","C6","EMERALD","QLD","4720","AU","False","",""
"N4","N4","EMERALD BEACH","NSW","2456","AU","False","",""
"N3","N3","EMERALD HILL","NSW","2380","AU","False","",""
"N3","N3","EMMAVILLE","NSW","2371","AU","False","",""
"C15","C15","EMU SWAMP","NSW","2800","AU","False","",""
"TSYD","TSYD","EMU PLAINS","NSW","2750","AU","False","",""
"N5","N5","EMPIRE VALE","NSW","2478","AU","False","",""
"N1","N1","EMPIRE BAY","NSW","2257","AU","False","",""
"TSYD","TSYD","EMERTON","NSW","2770","AU","False","",""
"C6","C6","EMU PARK","QLD","4710","AU","False","",""
"C2","C2","EMUCREEK","QLD","4355","AU","False","",""
"TSYD","TSYD","EMU HEIGHTS","NSW","2750","AU","False","",""
"C5","C5","EMU VALE","QLD","4371","AU","False","",""
"C15","C15","ENDRICK","NSW","2622","AU","False","",""
"C14","C14","ENDEAVOUR FALLS","QLD","4895","AU","False","",""
"TSYD","TSYD","ENFIELD","NSW","2136","AU","False","",""
"TSYD","TSYD","ENFIELD SOUTH","NSW","2133","AU","False","",""
"TSYD","TSYD","ENGADINE","NSW","2233","AU","False","",""
"C2","C2","ENGLAND CREEK","QLD","4306","AU","False","",""
"TSYD","TSYD","ENGLORIE PARK","NSW","2560","AU","False","",""
"TSYD","TSYD","ENMORE","NSW","2042","AU","False","",""
"N13","N13","ENNGONIA","NSW","2840","AU","False","",""
"TBRI","TBRI","ENOGGERA","QLD","4051","AU","False","",""
"C1","C1","ENOGGERA RESERVOIR","QLD","4520","AU","False","",""
"C7","C7","ENSHAM MINE","QLD","4720","AU","False","",""
"N8","N8","ENVIRONA","NSW","2620","AU","False","",""
"TSYD","TSYD","EPPING","NSW","2121","AU","False","",""
"TNTL","TNTL","ERARING","NSW","2264","AU","False","",""
"C15","C15","ERIGOLIA","NSW","2669","AU","False","",""
"N1","N1","ERINA","NSW","2250","AU","False","",""
"N1","N1","ERINA HEIGHTS","NSW","2260","AU","False","",""
"N1","N1","ERINA FAIR","NSW","2250","AU","False","",""
"C15","C15","ERIN VALE","NSW","2663","AU","False","",""
"TCAN","TCAN","ERINDALE CENTRE","ACT","2903","AU","False","",""
"N6","N6","EUREKA","NSW","2480","AU","False","",""
"TSYD","TSYD","ERMINGTON","NSW","2115","AU","False","",""
"TGOL","TGOL","ERNEST","QLD","4214","AU","False","",""
"C12","C12","ERNESTINA","QLD","4730","AU","False","",""
"C15","C15","EREMERANG","NSW","2877","AU","False","",""
"C13","C13","EROMANGA","QLD","4480","AU","False","",""
"N9","N9","EROWAL BAY","NSW","2540","AU","False","",""
"C15","C15","ERUDGERE","NSW","2850","AU","False","",""
"C15","C15","ERROWANBANG","NSW","2791","AU","False","",""
"TSYD","TSYD","ERSKINEVILLE","NSW","2043","AU","False","",""
"TSYD","TSYD","ERSKINE PARK","NSW","2759","AU","False","",""
"C15","C15","ERUB","QLD","4875","AU","False","",""
"TSYD","TSYD","ESCHOL PARK","NSW","2558","AU","False","",""
"C2","C2","ESK","QLD","4312","AU","False","",""
"C2","C2","ESKDALE","QLD","4312","AU","False","",""
"C14","C14","ESMERALDA","QLD","4871","AU","False","",""
"C15","C15","ESSINGTON","NSW","2787","AU","False","",""
"C15","C15","ESK","NSW","2472","AU","False","",""
"TWAG","TWAG","ESTELLA","NSW","2650","AU","False","",""
"N1","N1","EAST GOSFORD","NSW","2250","AU","False","",""
"N2","N2","EAST GRESFORD","NSW","2311","AU","False","",""
"C15","C15","ETTRICK","NSW","2474","AU","False","",""
"C15","C15","ETTREMA","NSW","2540","AU","False","",""
"TRTN","TRTN","ETNA CREEK","QLD","4702","AU","False","",""
"N9","N9","ETTAMOGAH","NSW","2640","AU","False","",""
"N1","N1","ETTALONG BEACH","NSW","2257","AU","False","",""
"C9","C9","ETTY BAY","QLD","4858","AU","False","",""
"TTWB","TTWB","EAST TOOWOOMBA","QLD","4350","AU","False","",""
"N9","N9","EUROBODALLA","NSW","2545","AU","False","",""
"C9","C9","EUBENANGEE","QLD","4860","AU","False","",""
"N7","N7","EURIMBULA","NSW","2867","AU","False","",""
"C15","C15","EUCUMBENE","NSW","2628","AU","False","",""
"TSUN","TSUN","EUDLO","QLD","4554","AU","False","",""
"C15","C15","EURUNDEREE","NSW","2850","AU","False","",""
"C15","C15","EULAH CREEK","NSW","2390","AU","False","",""
"C15","C15","EUROLEY","NSW","2700","AU","False","",""
"N7","N7","EUGOWRA","NSW","2806","AU","False","",""
"C2","C2","EUKEY","QLD","4380","AU","False","",""
"C13","C13","EULO","QLD","4491","AU","False","",""
"C4","C4","EULEILAH","QLD","4674","AU","False","",""
"TDUB","TDUB","EULOMOGO","NSW","2830","AU","False","",""
"C5","C5","EUMAMURRIN","QLD","4455","AU","False","",""
"C15","C15","EUMUNGERIE","NSW","2822","AU","False","",""
"TSUN","TSUN","EUMUNDI","QLD","4562","AU","False","",""
"C8","C8","EUNGELLA","QLD","4757","AU","False","",""
"C15","C15","EUCHAREENA","NSW","2866","AU","False","",""
"C15","C15","EUABALONG","NSW","2877","AU","False","",""
"N4","N4","EUNGAI CREEK","NSW","2441","AU","False","",""
"N4","N4","EUNGAI RAIL","NSW","2441","AU","False","",""
"N11","N11","EUNGELLA","NSW","2484","AU","False","",""
"C8","C8","EUNGELLA DAM","QLD","4757","AU","False","",""
"C15","C15","EUNANOREENYA","NSW","2650","AU","False","",""
"C15","C15","EUSTON","NSW","2737","AU","False","",""
"C9","C9","EURAMO","QLD","4854","AU","False","",""
"C15","C15","EURIOWIE","NSW","2880","AU","False","",""
"C4","C4","EURIMBULA","QLD","4677","AU","False","",""
"C15","C15","EURIMBLA","NSW","2867","AU","False","",""
"N4","N4","EUROKA","NSW","2440","AU","False","",""
"N9","N9","EURONGILLY","NSW","2663","AU","False","",""
"C15","C15","EUABALONG WEST","NSW","2877","AU","False","",""
"TWAG","TWAG","EUBERTA","NSW","2650","AU","False","",""
"C5","C5","EUTHULLA","QLD","4455","AU","False","",""
"N6","N6","EVANS HEAD","NSW","2473","AU","False","",""
"N7","N7","EVANS PLAINS","NSW","2795","AU","False","",""
"C14","C14","EVANS LANDING","QLD","4874","AU","False","",""
"C2","C2","EVANSLEA","QLD","4356","AU","False","",""
"TCAN","TCAN","EVATT","ACT","2617","AU","False","",""
"C13","C13","EVELYN CENTRAL","QLD","4888","AU","False","",""
"TBRI","TBRI","EVERTON HILLS","QLD","4053","AU","False","",""
"TSYD","TSYD","EVELEIGH","NSW","2015","AU","False","",""
"C13","C13","EVELYN","QLD","4888","AU","False","",""
"TBRI","TBRI","EVERTON PARK","QLD","4053","AU","False","",""
"C2","C2","EVERGREEN","QLD","4352","AU","False","",""
"N5","N5","EVIRON","NSW","2484","AU","False","",""
"N5","N5","EWINGSDALE","NSW","2481","AU","False","",""
"C15","C15","EWINGAR","NSW","2469","AU","False","",""
"N7","N7","EXETER","NSW","2579","AU","False","",""
"C15","C15","FARGUNYAH","NSW","2656","AU","False","",""
"C15","C15","FARNHAM","NSW","2820","AU","False","",""
"TCAN","TCAN","FADDEN","ACT","2904","AU","False","",""
"C15","C15","FALCONER","NSW","2365","AU","False","",""
"TWLG","TWLG","FAIRY MEADOW","NSW","2519","AU","False","",""
"TBRI","TBRI","FAIRFIELD GARDENS","QLD","4103","AU","False","",""
"C2","C2","FAIRHAVEN","QLD","4350","AU","False","",""
"N4","N4","FAILFORD","NSW","2430","AU","False","",""
"C15","C15","FAWCETTS PLAIN","NSW","2474","AU","False","",""
"C2","C2","FAIRDALE","QLD","4606","AU","False","",""
"TSYD","TSYD","FAIRFIELD WEST","NSW","2165","AU","False","",""
"TBRI","TBRI","FAIRFIELD (4103)","QLD","4103","AU","False","",""
"TSYD","TSYD","FAIRLIGHT","NSW","2094","AU","False","",""
"TSYD","TSYD","FAIRFIELD","NSW","2165","AU","False","",""
"N6","N6","FAIRY HILL","NSW","2470","AU","False","",""
"C2","C2","FAIRNEY VIEW","QLD","4306","AU","False","",""
"TSYD","TSYD","FAIRFIELD EAST","NSW","2165","AU","False","",""
"TSYD","TSYD","FAIRFIELD HEIGHTS","NSW","2165","AU","False","",""
"C13","C13","FAIRVIEW","QLD","4454","AU","False","",""
"C6","C6","FAIRY BOWER","QLD","4700","AU","False","",""
"C5","C5","FAIRYMEAD","QLD","4670","AU","False","",""
"TTSV","TTSV","FAIRFIELD WATERS","QLD","4811","AU","False","",""
"N2","N2","FALBROOK","NSW","2330","AU","False","",""
"N9","N9","FALLS CREEK","NSW","2540","AU","False","",""
"C15","C15","FAIRHOLME","NSW","2871","AU","False","",""
"C6","C6","FARNBOROUGH","QLD","4703","AU","False","",""
"TDWN","TDWN","FANNIE BAY","NT","0820","AU","False","",""
"TNTL","TNTL","FARLEY","NSW","2320","AU","False","",""
"TWLG","TWLG","FARMBOROUGH HEIGHTS","NSW","2526","AU","False","",""
"N7","N7","FAR MEADOW","NSW","2535","AU","False","",""
"TDWN","TDWN","FARRAR","NT","0830","AU","False","",""
"C13","C13","FARRARS CREEK","QLD","4481","AU","False","",""
"TCAN","TCAN","FARRER","ACT","2607","AU","False","",""
"N5","N5","FARRANTS HILL","NSW","2484","AU","False","",""
"C15","C15","FARRINGDON","NSW","2622","AU","False","",""
"C2","C2","FASSIFERN","QLD","4309","AU","False","",""
"TNTL","TNTL","FASSIFERN","NSW","2283","AU","False","",""
"C2","C2","FASSIFERN VALLEY","QLD","4309","AU","False","",""
"N1","N1","FAULCONBRIDGE","NSW","2776","AU","False","",""
"N11","N11","FAULKLAND","NSW","2422","AU","False","",""
"N6","N6","FEDERAL","NSW","2480","AU","False","",""
"C1","C1","FEDERAL (4568)","QLD","4568","AU","False","",""
"C9","C9","FELUGA","QLD","4854","AU","False","",""
"C2","C2","FELTON SOUTH","QLD","4358","AU","False","",""
"C2","C2","FELTON","QLD","4358","AU","False","",""
"TNTL","TNTL","FENNELL BAY","NSW","2283","AU","False","",""
"C15","C15","FERNBROOK","NSW","2453","AU","False","",""
"C2","C2","FERNVALE","QLD","4306","AU","False","",""
"N11","N11","FERNVALE","NSW","2484","AU","False","",""
"TBRI","TBRI","FERNY GROVE","QLD","4055","AU","False","",""
"C2","C2","FERNYGLEN","QLD","4275","AU","False","",""
"TMEL","TMEL","FERNTREE GULLY","VIC","3156","AU","False","",""
"TBRI","TBRI","FERNY HILLS","QLD","4055","AU","False","",""
"N5","N5","FERNLEIGH","NSW","2479","AU","False","",""
"TNTL","TNTL","FERN BAY","NSW","2295","AU","False","",""
"N6","N6","FERNSIDE","NSW","2480","AU","False","",""
"TPTM","TPTM","FERNBANK CREEK","NSW","2444","AU","False","",""
"N1","N1","FERNANCES","NSW","2775","AU","False","",""
"C6","C6","FERNLEES","QLD","4702","AU","False","",""
"TWLG","TWLG","FERNHILL","NSW","2519","AU","False","",""
"N1","N1","FERN GULLY","NSW","2330","AU","False","",""
"N4","N4","FERNMOUNT","NSW","2454","AU","False","",""
"N1","N1","FERODALE","NSW","2318","AU","False","",""
"TMEL","TMEL","FAIRFIELD (3078)","VIC","3078","AU","False","",""
"C2","C2","FICKS CROSSING","QLD","4606","AU","False","",""
"TSYD","TSYD","FIDDLETOWN","NSW","2159","AU","False","",""
"C15","C15","FINDON CREEK","NSW","2474","AU","False","",""
"C11","C11","FIELDING","QLD","4825","AU","False","",""
"C15","C15","FITZGERALDS VALLEY","NSW","2795","AU","False","",""
"C15","C15","FIFIELD","NSW","2875","AU","False","",""
"C2","C2","FIFTEEN MILE","QLD","4352","AU","False","",""
"N5","N5","FINGAL HEAD","NSW","2487","AU","False","",""
"TWLG","TWLG","FIGTREE","NSW","2525","AU","False","",""
"TSYD","TSYD","FIVE DOCK","NSW","2046","AU","False","",""
"N13","N13","FISHERS HILL","NSW","2421","AU","False","",""
"C15","C15","FINE FLOWER","NSW","2460","AU","False","",""
"N1","N1","FINGAL BAY","NSW","2315","AU","False","",""
"N12","N12","FINLEY","NSW","2713","AU","False","",""
"C14","C14","FINLAYVALE","QLD","4873","AU","False","",""
"TTWB","TTWB","FINNIE","QLD","4350","AU","False","",""
"N4","N4","FIREFLY","NSW","2429","AU","False","",""
"C13","C13","FISHERY FALLS","QLD","4871","AU","False","",""
"TBRI","TBRI","FISHERMANS ISLAND","QLD","4178","AU","False","",""
"C11","C11","FISHER","QLD","4825","AU","False","",""
"N1","N1","FISHERMANS BAY","NSW","2316","AU","False","",""
"N4","N4","FISHERMANS REACH","NSW","2441","AU","False","",""
"C2","C2","FISHERMANS POCKET","QLD","4570","AU","False","",""
"TNTL","TNTL","FISHING POINT","NSW","2283","AU","False","",""
"N9","N9","FISHERMANS PARADISE","NSW","2539","AU","False","",""
"C5","C5","FISHERMANS LANDING","QLD","4680","AU","False","",""
